latitude;longitude;local;descricao;fonte
40.416242;-3.705403;Bar La Luz;Bar en el centro de Madrid, conocido por sus tapas y ambiente animado.;poi_madrid
40.423121;-3.71707;Luz del Tajo;Centro comercial en Madrid, ofreciendo una variedad de tiendas, restaurantes y opciones de entretenimiento.;poi_madrid
40.435859;-3.708569;Museo Tiflológico;El Museo Tiflológico es un museo único gestionado por la ONCE, diseñado para ser accesible a personas con discapacidad visual, con una colección de arte táctil y maquetas accesibles.;poi_madrid
40.414587;-3.710203;Panadería Ouh Baby;Panadería moderna en el barrio de Malasaña, ofreciendo pan fresco y una variedad de productos de pastelería.;poi_madrid
40.420211;-3.707697;Hotel Emperador;Hotel con una terraza en la azotea que ofrece vistas espectaculares de la ciudad, ubicado en la Gran Vía.;poi_madrid
40.416721;-3.704689;Panadería El Arte;Panadería destacada en el barrio de Chueca por su selección de panes artesanales y productos de repostería.;poi_madrid
40.419024;-3.705493;Gran Vía Shopping;Centro comercial en la Gran Vía con una amplia variedad de tiendas, restaurantes y opciones de entretenimiento.;poi_madrid
40.418569;-3.709142;Jardín del Hotel Gran Meliá Palacio de los Duques;Jardín del lujoso Hotel Gran Meliá, con un ambiente sofisticado y áreas ajardinadas ideales para disfrutar de la tranquilidad en el centro histórico.;poi_madrid
40.447759;-3.60771;Parque de Canillejas;El Parque de Canillejas es un espacio verde en el barrio de Canillejas, conocido por sus áreas de juego y su ambiente familiar.;poi_madrid
40.414536;-3.692803;Jardín del Paseo del Prado;Jardín en el Paseo del Prado, cerca de importantes museos y con amplias áreas verdes, perfecto para disfrutar de la naturaleza y la cultura.;poi_madrid
40.412039;-3.709233;Rastro de Madrid;Famoso mercado al aire libre que se celebra los domingos en el barrio de La Latina, conocido por sus antigüedades y artículos diversos.;poi_madrid
40.413828;-3.702342;Instituto Nacional de Estadística;Institución que proporciona datos estadísticos y análisis sobre diversos aspectos de la sociedad y economía en España.;poi_madrid
40.429556;-3.704435;Distrito de Chamberí;Barrio residencial y comercial en Madrid, conocido por su arquitectura tradicional y vida local.;poi_madrid
40.323133;-3.85541;Barrio de Móstoles;Barrio en la periferia de Madrid conocido por su actividad comercial y residencias.;poi_madrid
40.423016;-3.70585;Teatro Alfil;Teatro en el barrio de Malasaña, famoso por sus representaciones de comedia y teatro alternativo.;poi_madrid
40.435891;-3.711309;Hotel Exe Moncloa;Hotel moderno cerca de la Plaza de Moncloa, con buenas conexiones de transporte y servicios de alta calidad.;poi_madrid
40.418678;-3.703883;Restaurante El Reloj;Restaurante en el barrio de Chueca, famoso por su cocina creativa y ambiente moderno.;poi_madrid
40.415322;-3.704624;Instituto de Educación Secundaria (IES) María de Zayas;Instituto en el barrio de Lavapiés, con una oferta educativa diversificada y un enfoque en la formación integral.;poi_madrid
40.418896;-3.707041;Monasterio de las Descalzas Reales;El Monasterio de las Descalzas Reales es un convento de clausura fundado en el siglo XVI. Alberga una impresionante colección de arte religioso y es un lugar de gran interés histórico.;poi_madrid
40.407048;-3.692559;Basilica de Nuestra Señora de Atocha;Templo histórico en la zona de Atocha, con una rica historia religiosa y arquitectónica.;poi_madrid
40.41554;-3.684504;Calle de Velázquez;La Calle de Velázquez es una de las calles más elegantes de Madrid, conocida por sus tiendas de moda, galerías de arte y restaurantes de alta cocina. Es un lugar perfecto para disfrutar de la moda y la gastronomía.;poi_madrid
40.419305;-3.708103;Gastrobar del Barrio;Restaurante de tapas y cocina creativa en un barrio tradicional de Madrid, con un enfoque en ingredientes locales y frescos.;poi_madrid
40.39189;-3.658507;Estadio de Vallecas;El Estadio de Vallecas es el hogar del Rayo Vallecano, un club de fútbol de la primera división española. Es conocido por su ambiente único y apasionado.;poi_madrid
40.413441;-3.716553;Sagrada Familia;Edificio religioso y arquitectónicamente destacado en el centro de Madrid, conocido por su arquitectura peculiar.;poi_madrid
40.422251;-3.704162;Iglesia de San Antonio de los Alemanes;La Iglesia de San Antonio de los Alemanes es una joya barroca de Madrid, conocida por su impresionante interior decorado con frescos y su arquitectura única.;poi_madrid
40.384912;-3.728092;Distrito de Carabanchel;Barrio residencial y vibrante en el suroeste de Madrid, conocido por su vida local y cultural;poi_madrid
40.480139;-3.701752;Hospital Universitario de La Paz;Importante centro médico de Madrid, conocido por su investigación y tratamiento en diversas especialidades.;poi_madrid
40.418062;-3.708146;Bar El Despertar;Bar en el barrio de La Latina, conocido por su ambiente animado y su excelente oferta de tapas.;poi_madrid
40.471937;-3.567783;Terminal T4 del Aeropuerto de Madrid-Barajas;Una de las terminales más modernas del aeropuerto, conocida por su arquitectura innovadora y servicios internacionales.;poi_madrid
40.421945;-3.710529;Instituto de Historia;Centro dedicado a la investigación y enseñanza de la historia, con recursos educativos y proyectos de investigación histórica.;poi_madrid
40.436162;-3.721156;Distrito de Argüelles;Barrio residencial y comercial en Madrid, conocido por sus áreas verdes y su proximidad a la Universidad Complutense.;poi_madrid
40.420584;-3.701443;Librería Arte y Letras;Librería en el barrio de Chamartín, con una oferta variada en arte, literatura y libros de diseño.;poi_madrid
40.41758;-3.711093;Tasca El Escondite;Tasca en el barrio de La Latina, conocida por sus tapas caseras y su ambiente auténtico.;poi_madrid
40.448796;-3.727558;Avenida de Vallehermoso;Vía principal en el distrito de Moncloa, conocida por su importancia en la conexión de diferentes áreas.;poi_madrid
40.414839;-3.702352;Mirador del Real Jardín Botánico;Mirador en el Real Jardín Botánico, ofreciendo vistas a los jardines y una perspectiva única de la ciudad.;poi_madrid
40.419092;-3.712381;Tasca El Retiro;Tasca cerca del Parque de El Retiro con una oferta variada de tapas y platos tradicionales.;poi_madrid
40.359097;-3.90014;Castillo de Villaviciosa de Odón;Un castillo histórico con visitas guiadas.;poi_madrid
40.423319;-3.710242;Mirador del Centro Cultural Conde Duque;Mirador en el Centro Cultural Conde Duque, con vistas a la ciudad y la vida cultural del barrio.;poi_madrid
40.441624;-3.731108;Museo del Traje;El Museo del Traje ofrece una visión detallada de la historia de la moda y el vestido en España, con una amplia colección de trajes y accesorios desde el siglo XVI hasta la actualidad.;poi_madrid
40.431831;-3.709051;Centro Cultural Nicolás Salmerón;Centro cultural con una oferta variada de eventos, exposiciones y actividades en el distrito de Chamartín.;poi_madrid
40.410882;-3.709739;Museo de San Isidro;El Museo de San Isidro narra la historia de Madrid desde sus orígenes prehistóricos hasta la actualidad, con una colección que incluye artefactos arqueológicos, documentos históricos y más.;poi_madrid
40.418042;-3.703795;Sede de la Real Academia Española;Edificio histórico en el centro de Madrid, sede de la Real Academia Española, con relevancia cultural y literaria.;poi_madrid
40.418557;-3.711507;Plaza de Oriente;La Plaza de Oriente es una hermosa plaza situada junto al Palacio Real, conocida por sus jardines y estatuas de reyes españoles.;poi_madrid
40.425567;-3.702146;Avenida de Castilla;Vía destacada que cruza varios barrios y ofrece una mezcla de espacios comerciales y residenciales.;poi_madrid
40.421978;-3.725879;Teleférico de Madrid;El Teleférico de Madrid ofrece un recorrido aéreo sobre la Casa de Campo, proporcionando unas vistas espectaculares de la ciudad y sus alrededores.;poi_madrid
40.411377;-3.710477;Catedral de San Isidro;Catedral histórica situada en el barrio de La Latina, conocida por su papel como sede de la Iglesia Católica en Madrid y su rica historia.;poi_madrid
40.417074;-3.708227;Restaurante La Pampa;Restaurante argentino en el barrio de Argüelles, conocido por sus carnes a la parrilla y ambiente relajado.;poi_madrid
40.440242;-3.714102;Barrio de Argüelles;Barrio residencial con una mezcla de tiendas, restaurantes y acceso a espacios verdes como el Parque del Oeste.;poi_madrid
40.408612;-3.707285;El Rastro;El Rastro es un famoso mercado al aire libre que se celebra todos los domingos y festivos en el barrio de La Latina. Es un lugar ideal para encontrar antigüedades, ropa de segunda mano y curiosidades.;poi_madrid
40.412503;-3.693576;Avenida de la Ciudad de Barcelona;Avenida destacada que conecta varios barrios de Madrid y ofrece acceso a diferentes servicios y comercios.;poi_madrid
40.419196;-3.709473;Bar La Esquina;Bar en Chamberí con una oferta variada de tapas y platos en un ambiente familiar.;poi_madrid
40.419042;-3.710465;Restaurante El Piquillo;Restaurante en el barrio de Chamberí, conocido por su ambiente acogedor y su cocina tradicional.;poi_madrid
40.414425;-3.68211;Jardines del Buen Retiro;Los Jardines del Buen Retiro son una extensa área verde en el centro de Madrid, que ofrece jardines, fuentes, estatuas y una gran variedad de actividades recreativas.;poi_madrid
40.413545;-3.692018;Kiosco en el Retiro;Kiosco ubicado cerca del Estanque Grande en el Parque del Retiro, ideal para refrescos, snacks y periódicos para los visitantes.;poi_madrid
40.416198;-3.705563;Rocío Jurado;Café y pastelería en el barrio de Chamberí, conocido por su ambiente acogedor y repostería casera.;poi_madrid
40.446161;-3.682244;Biblioteca Municipal Luis García Montero;Biblioteca en el distrito de Tetuán, conocida por sus recursos y actividades culturales para la comunidad.;poi_madrid
40.422969;-3.685531;Centro Deportivo Municipal Daoíz y Velarde;Instalación deportiva con una amplia gama de servicios, incluyendo gimnasio, piscina y canchas en el distrito de Retiro.;poi_madrid
40.422892;-3.704785;Azotea del Hotel Room Mate Oscar;Azotea en el Hotel Room Mate Oscar, con vistas panorámicas del barrio de Chueca y un ambiente animado y elegante.;poi_madrid
40.418237;-3.712341;Colegio La Inmaculada;Colegio en el barrio de Chamberí, con una oferta educativa sólida y un enfoque en la formación integral.;poi_madrid
40.412591;-3.71083;Restaurante El Rastro;Restaurante en el barrio de La Latina, conocido por sus tapas tradicionales y ambiente cálido.;poi_madrid
40.445;-3.675;Casa de Velázquez;La Casa de Velázquez es una institución cultural francesa en Madrid, que ofrece residencias artísticas y exposiciones de artistas contemporáneos. Su arquitectura moderna y su ubicación en la colina de Vallecas ofrecen vistas panorámicas de la ciudad.;poi_madrid
40.420418;-3.70545;Discoteca Joy Eslava;Popular discoteca en el centro de Madrid, famosa por su ambiente vibrante y eventos musicales.;poi_madrid
40.419266;-3.708196;Churrería El Monasterio;Churrería en La Latina, conocida por su oferta de churros frescos y chocolate espeso.;poi_madrid
40.417314;-3.701526;Consulado de Chile;Consulado que ofrece asistencia a ciudadanos chilenos en Madrid y gestiona trámites consulares y administrativos.;poi_madrid
40.418633;-3.708936;Restaurante El Tapeo;Restaurante en el barrio de Salamanca, conocido por sus tapas innovadoras y ambiente elegante.;poi_madrid
40.455721;-3.669385;Avenida de Europa;Vía principal en el distrito de Chamartín, conocida por sus espacios comerciales y residenciales.;poi_madrid
40.51669;-3.723291;Universidad Autónoma de Madrid (UAM);Universidad pública destacada por su alta calidad académica y sus programas de investigación.;poi_madrid
40.414469;-3.705893;Cine Artistic Metropol;Cine alternativo en el barrio de Lavapiés, conocido por su programación de películas independientes y clásicas.;poi_madrid
40.490868;-3.759202;Universidad Europea de Madrid;Universidad privada con un enfoque en formación internacional y programas innovadores.;poi_madrid
40.416671;-3.703828;Panadería Mallorca;Famosa panadería en Madrid conocida por sus productos de pastelería y pan artesanal.;poi_madrid
40.416716;-3.702258;Quinto;Restaurante y bar con una variada oferta gastronómica y un ambiente moderno en el barrio de Malasaña.;poi_madrid
40.421789;-3.70789;Fábrica de Muebles Madrid;Fábrica de muebles y decoración con una amplia gama de productos, ubicada en el barrio de Usera, con visitas a la producción.;poi_madrid
40.422059;-3.70259;Hotel Only You;Hotel boutique en el barrio de Chueca, conocido por su estilo moderno y su ambiente vibrante.;poi_madrid
40.419058;-3.708623;Churrería La Española;Churrería en el barrio de Malasaña, conocida por sus churros frescos y chocolate a la taza.;poi_madrid
40.428049;-3.721067;Glorieta de Vallehermoso;Plaza en el barrio de Vallehermoso, conocida por su ambiente local y sus instalaciones recreativas y deportivas.;poi_madrid
40.41966;-3.719742;Jardines de la Rosaleda;Los Jardines de la Rosaleda, también conocidos como la Rosaleda del Parque del Oeste, son un hermoso jardín de rosas en Madrid, ideal para pasear y disfrutar de la gran variedad de flores.;poi_madrid
40.419056;-3.712965;Pastelería La Novena;Pastelería en el barrio de Chamartín, famosa por sus pasteles frescos y dulces tradicionales.;poi_madrid
